x,y
438,401
30,245
75,395
148,13
84,107
491,339
1,343
39,482
120,139
32,369
200,286
109,338
298,410
375,135
229,280
74,235
163,200
420,274
483,375
177,162
57,241
103,56
316,351
359,29
363,290
138,235
267,341
253,233
379,45
199,7
146,367
54,423
85,62
140,140
487,277
471,423
71,273
203,44
297,405
405,65
205,73
349,258
418,425
7,116
117,266
249,369
115,456
42,467
281,223
354,176
461,93
172,498
253,216
320,14
105,343
161,99
121,484
298,353
322,347
499,472
429,271
177,437
452,83
165,330
465,424
96,54
187,418
131,38
324,235
77,17
498,278
479,475
433,472
165,38
310,419
347,31
276,347
322,271
27,479
482,446
223,250
487,169
359,273
51,82
121,410
61,22
8,282
326,138
164,227
340,104
434,139
191,102
197,325
218,4
434,141
171,264
197,35
460,52
313,69
231,213
216,330
179,236
35,260
396,350
8,274
47,314
207,69
321,490
33,136
308,393
440,471
466,43
169,156
435,49
54,10
187,360
134,375
462,466
458,112
339,23
105,315
4,487
315,394
81,217
416,144
346,244
313,144
310,140
458,291
144,431
364,315
236,487
284,108
349,301
498,56
324,172
246,331
99,307
281,399
0,161
173,323
419,304
90,352
375,90
453,155
375,242
419,59
78,236
105,75
210,26
232,403
111,168
109,211
329,36
342,350
169,393
4,183
198,244
52,412
202,383
48,341
117,418
189,47
467,312
394,57
15,414
432,492
335,452
260,114
362,400
184,273
350,386
301,409
490,26
94,474
28,301
414,330
158,460
468,84
176,397
132,170
327,85
149,490
373,121
368,459
309,70
498,388
481,218
418,471
311,407
411,123
414,107
409,437
484,297
421,192
21,23
5,5
98,312
13,149
85,353
43,139
76,328
139,60
221,145
110,347
119,135
313,486
451,171
241,355
40,231
296,85
391,128
365,34
374,372
367,372
14,91
200,473
171,101
461,126
116,380
162,237
373,147
467,399
130,484
241,133
201,355
328,468
71,476
253,371
39,368
404,304
484,483
459,369
398,20
28,263
227,353
420,168
336,385
212,72
298,149
209,454
27,454
223,326
240,153
464,324
336,187
428,398
363,32
217,88
366,232
418,127
191,307
314,415
174,85
170,205
448,304
17,306
469,486
401,357
206,198
100,185
9,118
373,234
307,473
88,246
346,465
449,443
246,462
32,357
270,22
396,182
185,292
76,384
401,329
317,432
96,18
298,423
194,419
356,254
296,149
77,449
162,17
282,181
196,169
383,180
87,97
5,380
208,411
41,391
447,414
400,366
454,35
288,83
214,142
150,221
195,405
327,401
123,222
451,59
320,227
41,254
180,410
155,409
432,387
85,363
230,67
299,382
172,343
170,462
212,172
396,69
180,429
125,95
449,59
346,27
135,159
269,207
477,388
253,2
476,12
407,181
43,12
280,145
394,485
156,166
213,153
335,224
498,64
374,67
287,413
371,25
308,26
399,115
299,442
152,385
293,285
331,367
157,52
396,371
364,411
191,56
107,281
346,438
87,438
162,235
178,2
358,441
92,235
292,325
464,289
306,200
93,264
350,2
366,371
284,121
449,493
15,427
147,125
276,33
420,69
262,208
220,114
179,172
190,248
369,168
490,14
142,378
67,399
375,183
166,188
27,212
116,260
18,295
495,480
83,74
350,202
195,166
341,493
182,120
16,147
170,357
441,226
388,390
281,130
124,203
86,50
170,232
464,133
297,175
211,326
331,483
199,182
399,112
15,401
194,316
103,89
117,447
338,162
99,295
228,232
303,251
298,454
392,13
329,93
33,416
330,401
249,352
217,361
322,351
22,241
372,81
165,441
442,296
342,29
383,349
133,239
362,215
163,245
234,452
324,115
74,217
271,182
140,326
37,202
251,144
124,279
444,38
292,304
427,430
396,192
369,311
473,117
179,103
285,485
102,191
8,494
99,408
119,219
461,303
71,266
243,410
147,419
283,135
258,407
227,21
431,247
344,267
380,391
63,427
237,194
147,135
197,485
9,371
467,71
317,454
8,332
43,325
443,6
318,384
192,72
155,219
115,403
66,103
412,79
241,443
464,264
300,239
473,210
489,85
302,269
113,193
425,117
366,406
215,335
51,3
106,141
417,309
1,110
249,458
229,22
368,105
361,114
244,442
399,159
368,449
124,161
337,441
235,208
439,348
124,417
196,461
193,331
184,218
472,51
382,343
125,251
87,345
118,140
194,340
160,174
265,142
115,472
261,472
141,115
4,93
215,357
40,130
260,151
389,25
167,299
486,294
37,202
360,260
476,206
58,273
269,377
323,185
467,489
321,466
92,273
322,311
55,236
307,253
285,119
91,45
367,322
269,160
239,437
334,205
365,419
46,54
258,345
59,171
43,253
473,482
181,456
111,167
336,103
141,137
262,329
454,493
448,178
91,314
440,437
245,50
418,364
294,347
271,311
215,201
9,305
474,210
168,6
241,384
451,404
285,409
434,249
457,112
216,276
452,116
404,238
200,183
484,375
34,113
477,460
424,195
464,142
313,256
120,213
327,266
393,324
30,430
362,282
454,483
137,412
97,168
118,415
52,269
345,213
369,75
150,347
134,405
372,441
283,255
126,478
419,60
396,206
261,492
30,38
458,427
6,448
227,224
187,445
493,118
440,251
244,133
19,408
96,425
359,157
393,399
484,394
480,225
252,298
357,127
307,345
475,221
284,79
150,331
420,429
82,421
161,123
490,188
233,229
224,463
23,419
285,479
220,306
410,396
159,25
499,271
215,291
402,124
79,64
369,71
239,427
387,236
298,98
320,207
324,380
334,459
311,457
441,335
304,330
116,480
205,97
392,327
250,406
400,147
147,85
310,38
38,304
27,20
371,93
224,365
329,237
483,226
50,202
395,420
35,491
423,162
316,492
152,271
68,288
381,314
487,134
51,23
70,365
45,70
428,7
340,203
459,260
235,88
291,120
119,422
438,288
112,201
436,174
176,50
59,139
70,402
356,494
5,133
381,86
205,2
320,428
238,399
252,106
100,116
445,493
83,292
49,489
290,356
48,253
479,461
26,23
223,490
404,351
371,498
381,424
185,386
126,54
33,263
182,146
171,140
23,363
203,70
155,68
148,298
108,343
291,301
420,336
106,319
311,364
232,455
30,452
222,461
380,171
240,381
463,345
382,478
136,336
223,128
454,153
175,296
177,493
484,365
247,177
103,148
47,332
448,303
317,267
311,496
115,151
38,23
36,260
139,215
153,270
217,407
327,393
462,261
138,70
193,93
217,485
55,390
423,436
61,490
483,486
49,181
102,262
108,228
96,125
344,486
491,9
57,266
354,31
263,44
97,122
439,160
13,145
279,120
162,169
37,421
391,365
328,360
345,66
325,5
381,340
150,25
407,111
237,269
249,435
260,176
260,251
320,237
31,427
394,488
496,72
323,378
55,161
165,38
115,479
263,471
285,11
436,224
315,12
53,415
478,415
22,417
467,374
139,189
84,65
383,478
319,318
89,466
308,223
214,429
290,80
114,472
369,116
106,495
137,45
253,34
449,457
107,341
400,372
376,310
456,20
345,367
24,233
278,135
431,364
46,350
44,150
227,477
123,188
286,436
246,227
41,92
339,23
319,39
19,337
20,309
58,438
238,118
329,40
472,173
426,337
72,277
394,161
478,252
231,306
185,178
275,260
232,181
339,283
36,271
366,68
204,275
116,290
68,445
246,243
267,151
228,308
375,396
124,429
280,173
239,236
135,159
304,413
290,417
223,124
439,373
5,362
216,307
176,248
93,475
10,170
175,213
410,414
474,493
471,64
53,308
41,189
107,361
30,106
241,54
344,343
3,312
422,86
80,160
116,51
348,187
207,481
120,50
256,98
378,104
433,74
345,44
391,103
251,183
259,424
418,260
498,173
377,224
129,384
159,289
286,296
65,266
251,163
301,90
398,347
190,179
2,15
33,5
414,366
119,362
107,54
357,206
212,95
193,53
14,278
246,212
372,241
155,201
377,271
83,270
220,461
63,192
281,273
252,247
216,153
40,322
283,394
104,446
425,47
310,42
22,123
162,464
343,479
362,101
106,161
335,442
154,403
44,149
20,339
215,119
483,56
79,240
375,279
134,84
327,498
211,212
241,130
226,283
318,114
412,20
54,130
290,177
369,82
419,266
379,415
252,360
498,430
200,259
390,403
273,412
102,369
454,367
479,478
194,90
171,446
336,313
441,16
91,108
126,458
237,330
351,48
187,45
335,225
379,23
165,289
61,30
247,386
315,458
288,270
390,222
100,187
38,458
371,377
301,133
392,175
2,174
473,236
264,232
465,201
436,210
340,481
47,26
241,0
214,321
40,278
152,150
83,70
430,202
363,422
406,93
69,355
440,187
316,198
80,60
277,289
316,11
175,257
94,101
372,343
144,178
487,290
252,246
21,404
226,175
5,24
368,493
84,319
459,410
179,43
160,213
342,35
439,97
180,7
94,274
290,199
288,320
22,386
434,269
205,261
4,307
112,228
184,373
204,378
235,164
0,305
5,447
136,26
486,321
54,458
66,431
365,284
11,352
434,118
353,95
336,357
241,446
485,434
88,267
351,144
393,491
47,100
120,50
437,284
174,124
154,54
382,99
495,333
352,163
141,332
242,352
318,26
155,275
393,38
493,120
488,383
163,188
99,26
264,294
274,328
52,144
42,137
330,77
216,136
463,138
134,454
60,243
444,322
67,204
251,495
26,376
127,470
373,1
265,277
6,153
131,247
85,255
190,110
341,369
103,258
71,315
70,190
107,21
114,163
301,286
268,170
302,35
185,54
200,266
263,443
126,111
305,462
35,101
236,419
174,263
386,50
233,220
180,260
146,41
469,321
61,147
206,392
52,357
434,198
258,479
342,172
464,278
156,415
111,429
58,466
285,497
365,15
358,496
477,401
198,14
350,117
352,466
433,373
392,52
415,0
311,387
438,85
187,131
215,337
195,437
72,231
225,291
429,327
4,477
300,176
71,156
70,174
79,29
223,29
251,352
451,17
349,260
283,202
64,119
57,436
388,388
122,323
134,347
295,298
344,99
36,87
233,202
250,88
411,380
189,135
289,264
196,98
245,171
261,112
348,36
231,29
155,386
21,232
22,66
69,196
344,135
37,60
331,196
473,487
64,171
215,213
470,195
339,300
200,84
413,202
118,170
28,16
484,481
204,325
250,30
67,212
302,262
172,70
40,462
273,2
442,193
412,146
210,63
242,101
172,35
196,167
340,430
278,161
281,110
342,324
394,69
20,153
273,378
118,147
30,490
473,101
35,428
469,377
465,264
237,470
38,421
498,380
443,75
217,439
443,398
155,43
142,111
456,159
249,351
166,48
445,59
82,209
302,105
38,394
272,125
219,181
101,144
144,324
362,104
290,166
140,10
178,179
177,211
85,98
355,489
100,265
55,117
308,16
164,180
77,109
73,259
369,468
75,466
138,128
138,410
51,260
444,270
290,405
177,418
179,170
79,270
23,160
226,453
49,472
148,204
285,446
18,229
458,283
439,444
201,160
29,71
277,287
390,303
16,292
496,14
98,232
149,351
114,376
340,212
269,459
428,286
283,364
452,223
36,125
146,328
37,199
118,232
287,99
411,475
405,221
468,287
405,374
485,48
464,123
156,366
119,39
186,392
162,219
287,227
97,445
369,241
30,330
337,308
240,17
399,219
267,410
313,361
457,103
388,83
186,12
135,34
442,320
107,268
419,452
418,486
388,493
268,480
436,76
192,38
442,145
42,284
422,15
433,278
281,312
478,23
39,470
218,333
277,444
464,4
126,386
56,483
419,253
314,7
380,427
359,302
497,348
65,292
367,358
293,485
296,489
61,316
209,269
97,491
321,68
394,256
381,8
413,265
64,480
261,241
378,31
415,427
63,329
459,10
376,447
410,147
186,307
96,347
320,472
300,173
415,400
318,54
284,490
223,372
179,2
213,350
53,417
478,209
134,162
174,215
170,337
340,219
447,16
20,483
219,356
332,227
182,233
477,243
346,327
300,284
262,295
27,195
277,261
447,135
109,187
208,483
154,297
18,174
172,39
63,270
246,119
44,259
7,483
332,221
303,122
239,29
385,108
152,246
294,74
74,141
204,85
140,494
469,111
309,260
152,194
97,112
109,230
333,411
277,465
4,196
160,347
83,32
55,408
371,165
244,321
181,140
314,479
54,162
262,276
177,255
436,226
86,471
397,344
475,126
133,437
441,436
444,320
247,321
201,62
255,58
296,51
186,490
313,96
386,445
481,471
39,11
165,216
459,160
20,164
48,141
411,471
463,236
91,164
102,304
71,163
242,142
158,202
398,227
104,456
66,353
449,159
211,80
176,66
417,192
14,150
439,80
3,225
291,269
411,351
202,42
317,100
434,300
281,107
160,73
498,392
5,345
258,26
30,19
294,20
48,214
29,113
106,313
339,50
467,65
343,316
467,231
232,203
225,361
363,413
404,236
326,448
222,325
123,95
87,88
332,324
84,464
249,455
347,205
466,15
178,156
33,80
119,385
25,99
236,62
263,434
155,278
123,218
160,76
63,100
5,316
455,257
391,50
189,451
283,40
404,417
121,235
194,339
165,13
97,34
408,169
7,49
458,292
286,314
118,430
152,279
253,323
200,142
22,244
128,397
482,59
109,483
361,444
49,473
412,169
456,67
402,117
54,71
166,290
473,315
194,59
479,363
288,136
177,459
489,292
278,480
147,98
38,264
450,287
211,117
369,441
282,137
132,36
428,423
425,321
320,453
5,111
468,245
243,480
432,182
188,149
7,211
187,373
319,239
309,394
107,227
231,142
496,493
310,331
78,417
380,148
329,334
307,77
488,299
121,277
490,434
464,149
473,395
350,423
186,366
373,344
199,341
474,160
365,32
184,325
430,387
488,410
54,133
346,199
210,320
158,343
43,127
57,55
203,234
358,44
337,153
168,295
425,439
388,361
162,498
307,491
42,226
143,223
240,169
14,440
27,307
208,451
331,90
272,256
226,22
480,456
168,203
151,433
346,420
317,227
115,257
251,448
241,398
210,341
71,13
177,392
326,245
462,103
180,103
474,393
269,483
456,11
476,77
470,21
13,253
410,25
187,158
86,348
288,214
430,112
359,392
154,77
401,291
170,433
324,301
272,379
94,495
290,478
46,497
109,441
466,184
164,233
394,497
95,492
119,89
2,64
476,207
193,482
175,84
295,173
160,399
398,276
466,406
375,52
255,59
430,45
401,166
177,352
435,249
285,213
32,302
267,311
11,141
358,25
354,352
29,367
386,61
231,330
245,131
180,476
140,353
186,21
3,41
260,38
180,430
258,326
478,332
452,360
252,337
247,257
179,138
119,350
414,123
385,100
472,447
147,124
84,276
467,368
37,403
474,130
78,495
337,105
65,280
368,353
314,362
0,412
59,164
434,104
155,303
59,221
266,89
38,304
101,400
203,269
148,150
246,210
124,20
161,475
117,464
410,111
490,160
80,277
186,195
231,324
325,424
306,328
113,417
12,131
134,186
497,91
83,388
197,203
180,283
132,290
110,43
279,289
19,398
226,356
234,464
438,199
252,375
156,305
61,22
246,363
235,427
357,247
200,268
294,222
138,492
171,271
394,428
419,483
437,243
246,248
90,270
449,483
488,400
297,200
313,187
357,407
312,394
71,235
236,232
364,405
377,424
437,314
222,200
293,428
476,292
203,48
333,23
261,358
225,295
286,248
241,276
307,439
148,481
370,284
88,174
203,18
395,102
240,322
226,258
103,442
42,459
289,187
473,43
366,200
159,323
317,169
136,216
198,49
90,417
66,250
282,36
180,42
119,134
123,425
209,306
209,37
317,187
187,81
251,112
110,247
453,394
457,333
91,200
62,63
386,52
455,189
129,449
394,437
74,92
204,376
367,425
30,498
38,255
357,353
471,95
379,385
234,413
210,461
159,29
71,390
341,87
387,118
21,34
229,224
449,291
259,261
95,458
299,94
217,484
50,452
1,165
314,497
271,425
331,375
328,60
35,111
373,278
54,186
286,93
492,271
59,222
299,249
171,359
486,466
63,421
352,427
379,36
416,232
365,276
35,457
341,74
270,76
98,268
372,492
390,111
285,475
443,146
106,367
57,70
161,380
106,138
35,164
195,2
239,428
147,263
170,313
407,64
283,131
315,445
364,452
38,149
280,142
49,348
202,139
18,225
225,404
30,220
159,499
17,349
156,255
104,107
448,108
456,495
75,431
34,152
451,180
48,116
324,31
119,197
374,430
468,166
69,332
154,141
5,493
78,253
225,351
300,115
94,63
232,329
122,250
429,296
90,385
333,491
210,489
240,313
107,223
371,288
24,79
294,248
474,438
54,482
300,193
497,348
122,443
475,180
137,162
378,315
471,477
497,264
376,466
79,436
67,211
138,310
401,202
439,498
236,236
262,40
291,432
382,261
191,409
220,248
327,66
258,251
111,6
233,366
284,183
427,123
153,247
6,61
381,349
431,263
282,213
178,484
433,436
297,91
304,245
277,402
70,340
275,344
19,18
380,332
171,193
40,431
183,262
11,416
186,87
163,411
43,233
402,466
242,405
295,382
491,176
317,426
0,267
102,63
116,497
81,93
441,108
305,57
249,356
204,184
325,57
18,412
480,334
234,393
392,197
67,291
156,258
145,45
413,103
197,228
86,89
205,345
209,71
2,200
145,322
271,45
329,40
368,187
116,441
364,5
434,130
396,237
393,3
277,369
413,198
203,350
21,482
392,225
344,165
283,54
142,273
270,430
339,183
342,146
53,403
484,307
428,298
377,378
321,13
125,180
111,258
335,258
399,35
465,487
442,383
101,361
78,388
473,410
295,46
253,99
168,197
120,116
280,43
330,142
350,210
161,89
187,330
254,301
336,78
340,291
145,272
68,205
464,305
346,454
375,336
161,431
163,496
296,70
371,251
122,188
368,333
208,140
402,335
442,293
423,19
325,113
472,440
457,278
327,477
247,218
386,124
277,265
113,12
375,472
397,167
99,122
239,305
28,190
38,123
253,243
450,78
367,385
357,346
85,79
307,488
380,374
344,469
472,440
263,308
389,385
494,344
310,363
81,265
65,460
365,404
242,221
455,449
95,299
477,70
162,355
110,353
293,273
304,11
85,494
455,31
168,7
354,379
194,49
422,308
99,9
130,445
215,30
346,41
315,0
431,441
104,333
273,459
362,145
289,374
281,256
302,439
382,276
493,336
477,81
49,441
60,221
212,152
281,443
156,439
37,416
163,467
180,322
172,66
31,323
192,305
468,66
79,409
433,496
67,337
91,408
257,218
272,4
481,1
284,407
389,438
124,58
100,382
320,451
88,189
297,64
162,367
4,346
270,367
223,370
443,291
179,218
22,149
273,18
170,45
432,333
314,490
122,142
473,297
31,438
104,495
54,1
427,133
6,238
380,225
374,124
238,184
384,326
121,219
277,411
283,411
236,19
445,232
204,41
417,468
454,423
376,10
91,298
302,19
210,298
88,132
129,253
399,487
446,159
482,51
180,261
497,236
53,496
275,397
24,142
214,227
42,75
385,213
430,101
187,369
444,362
393,73
378,349
381,399
371,357
495,214
210,248
422,376
389,468
310,82
432,253
6,391
158,491
335,149
310,185
128,230
104,133
453,409
138,437
106,166
79,442
489,382
232,98
23,444
220,401
328,161
196,415
6,343
493,10
37,124
147,148
235,422
201,270
431,340
207,396
473,401
103,476
334,57
253,443
135,101
390,5
221,279
171,330
136,116
99,152
117,267
483,105
203,298
380,133
64,32
25,332
496,220
210,279
369,72
23,140
315,372
54,495
38,434
301,104
368,113
358,325
65,216
123,480
6,226
266,236
389,214
145,8
427,37
421,267
297,472
424,366
7,401
365,398
250,481
229,486
198,412
417,73
89,452
488,493
455,413
341,226
282,390
109,109
398,242
349,21
460,471
173,258
162,45
45,465
30,295
286,140
138,196
473,444
213,217
120,361
77,116
475,371
302,98
306,110
487,429
472,208
14,101
84,12
301,374
392,367
208,260
448,221
403,217
177,13
262,67
1,190
236,151
95,139
38,496
69,458
261,423
183,152
316,354
315,240
364,64
252,161
210,41
222,411
26,276
46,272
186,171
183,175
451,31
234,127
382,197
144,63
164,87
428,212
78,232
141,184
244,222
256,133
85,385
229,92
225,17
247,468
306,394
220,488
467,65
340,142
97,483
94,22
315,198
236,138
262,447
70,141
226,14
261,255
287,389
332,277
364,406
437,124
455,419
381,465
443,473
489,488
225,35
206,359
463,76
385,417
47,249
97,129
423,162
314,132
326,2
187,267
174,173
6,163
262,482
397,58
215,280
109,274
166,433
493,107
374,211
139,237
98,274
269,78
182,404
168,194
219,154
108,97
468,359
323,191
456,31
482,101
122,57
408,279
64,100
322,69
414,194
438,206
16,371
360,425
270,432
361,221
55,111
177,181
166,78
452,332
79,80
334,396
377,451
267,449
174,418
383,233
383,179
181,110
303,458
436,483
162,436
173,455
11,228
40,113
219,219
270,15
7,32
76,306
53,155
183,142
380,85
318,244
286,448
436,255
464,299
64,142
315,161
465,49
129,212
239,37
310,234
164,403
158,381
7,224
16,354
215,243
121,498
62,337
247,91
457,108
286,342
190,417
110,148
266,212
163,297
231,271
174,28
258,214
301,63
438,449
369,64
242,215
174,391
21,167
429,187
325,94
240,254
265,167
321,237
3,347
226,354
41,304
308,499
342,37
182,333
360,366
216,357
231,464
112,136
91,101
137,366
176,129
395,361
206,381
247,89
380,472
405,335
356,450
471,119
123,130
250,374
201,121
182,353
112,480
153,218
17,69
357,6
312,278
55,440
469,171
261,427
38,403
255,99
491,499
291,380
118,433
255,80
319,226
345,316
236,153
473,135
297,464
24,477
493,336
388,367
284,212
3,184
485,271
458,252
171,243
385,225
248,387
291,273
224,485
288,115
