x,y
51,414
124,388
101,75
324,483
350,323
290,360
113,456
304,367
6,360
171,375
21,238
342,409
157,41
29,194
27,236
389,299
259,350
354,6
312,220
79,327
264,126
467,387
53,329
29,315
421,250
257,259
142,151
410,443
141,157
269,412
469,266
204,98
477,71
239,124
126,192
111,225
311,409
278,207
25,240
410,267
323,466
487,118
127,53
53,132
231,415
117,294
212,498
11,187
183,33
304,204
484,58
110,91
305,313
162,28
221,37
92,490
458,2
128,76
357,255
166,119
378,348
10,457
323,41
499,31
20,275
225,391
304,486
42,308
133,499
434,6
26,376
413,188
53,439
499,491
337,326
161,196
38,232
305,76
367,85
87,209
198,288
150,297
110,495
102,195
97,285
91,266
229,277
202,229
358,414
69,269
448,474
324,298
221,436
101,414
324,462
388,333
104,489
244,280
245,110
240,443
191,69
218,389
449,91
166,23
481,76
413,203
396,488
236,425
461,338
320,49
493,420
476,113
85,220
362,447
379,387
184,376
8,306
49,116
35,79
353,56
172,43
256,33
370,431
422,279
215,122
93,244
371,209
415,477
483,25
246,477
339,20
91,31
72,372
351,173
392,159
365,27
252,414
16,266
490,472
346,268
465,327
342,373
286,219
299,273
289,157
406,278
12,181
138,167
114,101
419,311
399,267
353,233
104,67
436,301
458,46
475,43
284,293
225,109
468,441
476,30
127,191
225,459
188,201
0,307
94,430
498,276
268,297
21,1
380,338
226,42
494,444
27,200
197,77
93,197
443,99
135,290
403,319
378,66
243,124
347,336
184,387
154,130
181,44
475,104
65,338
261,449
206,274
35,239
289,84
396,114
320,343
269,346
364,25
493,169
414,136
235,391
22,61
148,139
402,244
428,457
81,270
465,480
19,184
286,442
185,378
427,378
358,154
80,76
193,85
191,357
227,289
257,241
454,303
281,464
68,497
362,198
64,288
440,466
265,14
62,11
4,299
354,439
416,354
440,303
457,63
55,392
463,429
62,405
24,374
105,311
123,68
65,69
449,481
126,266
60,54
60,328
241,224
281,32
57,207
301,216
59,103
335,104
179,127
366,167
427,386
202,18
137,109
195,269
171,170
450,23
141,157
58,212
413,469
137,150
492,152
299,68
290,224
314,403
301,264
382,45
370,326
386,51
148,430
365,397
283,459
380,20
325,471
92,99
259,319
8,428
344,396
284,182
240,81
335,50
486,329
133,51
272,198
41,18
466,352
59,49
175,485
432,340
180,184
410,139
399,202
364,481
379,332
267,30
306,316
462,387
20,159
47,188
26,122
320,216
229,133
106,89
200,170
468,331
194,484
448,231
10,202
263,276
138,217
446,28
202,265
428,428
91,77
412,179
101,111
11,446
458,438
343,121
16,130
5,61
319,361
440,414
167,89
369,55
256,151
187,158
461,290
341,186
55,474
201,312
284,29
154,95
137,37
356,173
231,129
72,50
395,407
475,122
176,165
213,75
98,145
227,485
133,84
465,122
335,437
474,83
164,271
239,466
331,371
69,28
378,426
0,113
261,164
268,100
207,9
234,275
128,450
81,290
250,182
153,223
34,288
202,62
170,345
367,126
434,240
432,0
161,84
23,118
164,374
297,68
251,219
241,219
201,183
346,427
479,110
295,324
3,157
23,248
221,66
437,292
96,347
101,487
454,11
464,94
147,289
455,453
179,128
42,140
111,35
5,32
97,317
89,398
479,399
489,10
135,484
289,26
69,89
482,96
415,32
346,138
306,469
366,359
495,210
123,187
10,34
103,226
33,221
133,470
126,211
453,150
225,262
3,414
357,423
85,80
358,237
388,267
191,449
19,379
129,2
241,243
181,131
168,143
261,163
487,201
448,266
460,462
263,291
147,261
300,276
316,455
471,385
137,185
136,281
304,397
481,240
422,463
433,387
55,403
181,415
27,289
458,97
28,184
253,292
490,107
342,202
77,402
341,170
289,39
210,415
226,17
253,479
278,457
429,5
194,166
101,43
156,390
100,160
340,333
414,206
334,82
183,385
497,81
267,355
160,493
355,180
378,128
343,78
303,65
27,435
6,389
372,447
7,433
276,499
222,367
390,307
172,204
81,328
84,257
246,8
268,480
146,26
97,309
136,177
344,25
381,284
496,116
271,18
117,118
470,270
57,285
92,392
243,52
207,285
289,384
262,151
407,338
292,195
168,465
338,254
38,166
408,50
478,365
185,215
324,242
310,54
276,261
407,117
299,422
391,149
300,307
498,362
250,166
479,347
49,477
201,178
153,27
485,401
347,351
196,202
489,301
302,261
423,351
109,199
385,293
117,38
211,15
40,118
261,119
3,145
89,84
490,439
229,340
418,319
72,473
123,474
9,285
40,362
78,431
448,137
475,100
39,284
422,81
383,481
383,283
133,297
371,198
476,163
245,465
390,178
428,401
466,24
267,268
210,374
450,271
312,375
200,8
404,14
179,191
393,31
329,125
372,304
393,484
163,322
70,482
226,393
344,298
269,130
221,81
414,219
111,79
123,254
47,403
405,433
429,479
245,487
371,463
292,309
223,72
273,414
26,414
301,255
80,177
17,106
460,147
19,347
138,23
93,422
459,429
494,151
446,399
362,432
484,211
278,368
137,153
61,81
45,175
135,256
164,408
158,298
44,496
154,7
426,239
377,314
257,68
10,14
78,42
474,170
300,7
425,444
84,312
145,366
173,47
28,226
468,109
4,135
252,264
444,430
433,265
370,480
125,346
33,463
456,46
113,7
71,169
423,191
249,466
7,378
208,468
495,286
462,165
16,176
143,12
337,194
205,376
399,178
438,60
479,211
280,30
204,388
402,187
32,170
44,323
237,333
336,51
35,85
489,170
222,401
247,225
330,300
228,305
258,76
125,7
347,23
291,123
399,358
148,440
414,6
486,450
46,330
68,422
263,301
10,244
29,238
69,388
317,400
172,233
170,143
458,200
75,359
356,467
17,199
329,138
44,175
331,117
204,91
176,489
301,364
409,175
469,362
14,108
225,249
153,89
424,396
191,116
294,203
125,70
410,1
185,57
325,272
200,67
433,256
76,262
65,159
439,358
356,14
129,47
286,287
304,215
75,313
308,416
8,221
465,142
465,68
369,263
50,411
473,56
327,58
356,325
280,472
469,3
311,62
9,302
380,59
37,264
345,279
360,210
87,472
289,133
261,251
92,260
15,477
440,417
342,388
254,82
478,136
330,395
350,368
1,194
426,383
261,343
307,328
398,28
153,495
341,247
458,466
182,49
482,107
239,187
177,391
271,355
290,478
117,51
69,239
255,99
484,424
448,164
468,322
166,486
483,307
366,223
53,375
413,207
16,113
99,363
492,145
173,316
192,384
30,425
176,266
262,171
202,268
192,253
126,494
263,37
258,417
9,108
491,310
346,159
85,372
355,45
440,323
393,355
199,208
272,330
172,79
397,81
184,306
334,360
16,62
29,280
118,197
102,254
394,214
394,367
305,164
483,262
123,1
420,351
76,412
84,325
137,18
250,475
457,187
369,219
400,265
222,36
84,168
233,269
218,150
238,409
366,28
67,56
440,490
99,178
366,299
294,47
452,302
398,222
11,416
404,261
363,342
450,26
163,59
145,483
53,93
421,420
21,284
96,499
82,217
466,464
160,326
311,282
478,40
46,280
56,321
52,133
44,253
325,94
215,150
198,218
280,405
441,307
23,49
21,368
178,137
232,8
497,132
10,389
491,423
279,105
244,8
113,384
493,256
84,451
25,82
215,3
69,351
202,46
68,363
182,405
463,211
182,198
379,126
367,4
401,381
373,44
158,29
188,188
449,119
494,143
195,372
125,447
473,311
487,232
422,82
461,173
282,479
115,137
244,378
412,172
304,90
75,236
139,3
76,210
181,339
469,297
160,287
139,307
321,138
15,15
178,80
8,245
335,142
398,421
123,471
462,78
249,169
164,61
330,463
290,499
24,322
427,298
497,293
99,425
498,188
131,410
81,285
271,194
412,65
366,191
40,344
356,465
9,471
98,137
304,100
60,425
26,84
423,172
160,104
110,92
407,433
285,237
406,492
482,188
180,427
89,280
417,281
296,251
343,202
424,477
256,427
405,302
266,438
81,24
257,106
449,151
369,475
460,183
116,172
379,311
71,495
193,448
147,282
171,370
41,168
89,287
131,420
410,300
119,37
176,271
421,161
177,486
440,317
166,207
177,204
492,481
94,222
85,278
61,309
349,417
233,376
177,284
468,181
411,21
136,304
260,131
48,424
196,399
328,292
265,187
298,240
185,154
459,66
394,156
417,297
118,58
473,298
253,130
483,433
134,304
234,472
261,236
303,328
376,85
233,240
91,235
12,436
97,230
391,415
475,106
158,144
340,273
477,63
43,376
281,406
64,255
4,101
178,372
198,84
151,85
161,260
52,217
25,384
159,75
18,222
433,160
349,325
77,162
389,438
333,195
22,403
187,394
358,460
147,455
275,315
308,165
498,178
18,209
74,473
433,161
415,288
161,470
225,339
185,428
494,204
22,365
211,71
415,131
459,293
90,493
235,305
320,368
315,428
387,231
93,176
496,3
185,385
399,164
327,124
487,345
265,426
382,423
152,279
60,0
157,400
121,457
115,47
251,151
397,148
408,431
276,20
372,473
197,54
66,79
41,331
267,139
417,140
215,181
492,243
486,47
154,28
93,170
375,425
23,62
484,246
359,324
326,252
311,151
261,457
88,264
28,174
245,407
101,134
17,156
398,308
89,228
270,397
42,397
405,332
131,225
205,309
180,181
362,125
108,175
44,129
457,10
343,131
85,359
222,317
248,420
398,340
345,203
443,336
388,351
336,22
403,471
368,45
152,473
200,153
149,154
91,119
161,395
79,30
111,335
345,327
482,162
449,332
439,207
442,330
11,446
330,124
110,194
269,455
71,95
471,65
180,83
488,294
86,274
408,257
59,391
372,404
375,499
152,121
186,219
444,375
432,263
111,241
306,50
376,14
182,156
141,164
392,480
176,104
136,454
33,268
127,194
315,498
81,4
157,338
488,326
369,336
128,427
154,323
48,287
496,452
197,341
245,5
287,293
197,195
150,113
60,326
58,48
481,125
318,211
4,363
412,274
221,80
395,277
236,63
182,265
287,180
103,238
444,302
339,478
343,210
384,1
292,80
134,416
49,481
192,68
55,275
113,52
311,60
146,61
315,379
405,337
397,121
283,91
19,364
116,485
270,33
35,195
77,403
346,41
184,300
384,129
126,415
65,445
272,359
280,306
298,427
178,457
350,317
57,47
6,100
265,427
26,151
434,491
376,414
459,361
171,47
471,38
375,365
212,379
56,293
232,41
146,8
199,420
253,75
230,276
310,370
90,268
446,265
88,164
147,158
309,2
451,264
48,409
448,490
283,403
221,206
466,110
158,239
256,347
381,55
84,28
273,319
163,46
136,459
48,56
79,245
277,175
430,63
290,427
89,153
400,438
283,342
288,395
437,181
57,291
164,59
79,294
388,55
289,472
264,151
386,228
353,438
277,233
12,499
397,493
370,492
101,259
397,311
405,6
482,87
263,218
267,328
106,483
493,417
275,92
245,291
334,43
256,241
120,485
141,251
340,181
18,159
160,24
403,384
412,303
347,210
301,224
197,91
57,48
468,60
95,110
249,261
273,273
386,460
27,394
136,474
138,451
307,469
341,466
291,388
474,403
251,154
171,72
394,71
409,385
137,65
34,447
386,26
130,115
295,329
82,333
108,67
414,354
177,424
355,243
126,143
269,57
76,353
263,429
358,310
236,256
291,44
232,47
71,99
210,466
431,227
283,284
240,183
77,28
187,304
156,171
28,101
164,362
161,452
402,68
323,404
147,494
245,209
211,377
60,186
53,65
180,447
169,307
318,130
305,91
158,245
153,407
335,57
474,394
24,69
206,289
253,367
404,361
9,428
15,63
468,34
227,64
80,405
45,289
331,410
84,293
2,162
279,54
144,165
12,477
320,427
355,97
87,327
63,314
96,116
56,309
120,324
355,68
421,476
0,232
413,210
264,13
271,413
28,490
136,76
123,369
49,430
364,58
250,79
97,438
240,454
428,384
432,350
24,242
352,286
354,459
315,481
216,199
306,242
463,46
18,319
359,469
358,71
420,234
299,337
27,104
398,347
52,48
287,14
394,100
213,335
329,350
477,83
167,440
6,245
257,432
297,310
67,282
187,246
368,46
162,394
370,106
184,5
410,96
385,113
97,378
332,1
255,168
77,2
279,223
140,468
303,413
194,271
459,195
194,148
322,32
166,202
71,465
107,168
47,482
382,222
235,380
164,82
435,309
11,383
51,439
256,479
248,316
11,243
117,337
226,374
413,483
433,219
82,308
227,117
474,457
180,380
163,62
238,54
401,331
401,377
485,292
435,338
130,89
199,157
275,345
397,340
435,178
32,252
259,47
221,291
463,362
142,480
335,28
315,35
114,267
142,77
321,15
166,81
492,348
373,108
419,163
255,60
153,212
11,337
340,182
451,184
380,343
332,450
469,32
273,72
411,157
453,275
421,111
78,121
96,277
260,369
254,231
99,244
10,86
24,177
125,338
315,112
464,252
246,430
347,280
394,338
89,35
72,421
97,326
427,318
295,385
348,317
319,374
306,384
375,268
279,49
110,308
34,452
476,332
327,4
112,131
65,262
435,115
33,456
25,111
332,323
2,309
60,228
138,478
448,181
55,13
42,474
79,14
94,486
355,97
322,280
43,427
88,473
3,31
260,262
344,228
333,331
43,330
251,109
396,72
147,389
460,222
192,147
216,213
190,228
363,330
193,45
262,69
71,455
317,318
186,325
99,373
252,319
4,131
21,79
146,61
280,162
200,163
358,177
49,14
159,123
491,272
235,174
195,179
99,177
6,375
237,312
207,376
223,422
140,135
420,207
227,281
33,287
183,148
93,113
237,79
432,206
179,181
70,344
135,315
165,380
263,155
92,189
1,13
294,168
178,25
177,227
14,494
274,455
207,322
245,335
175,451
471,195
298,345
80,55
313,434
392,316
131,214
0,77
37,408
451,364
49,40
385,4
301,204
236,78
327,200
219,434
386,367
45,259
295,159
230,322
492,40
449,314
205,361
22,248
68,241
128,77
354,244
495,172
101,457
20,327
349,436
220,76
177,399
23,133
386,138
260,402
309,252
307,104
229,334
2,344
337,50
120,245
91,108
451,71
26,287
51,498
309,239
234,423
82,64
79,304
31,142
490,62
44,207
376,472
416,191
319,468
411,165
66,382
241,26
78,157
396,189
368,469
241,122
393,394
183,410
189,22
386,345
193,440
432,439
427,339
258,389
113,335
381,436
68,18
98,387
455,295
192,59
94,476
266,420
126,409
443,208
390,408
288,137
305,186
89,91
79,446
430,376
107,367
7,407
70,283
29,110
185,303
358,79
108,420
335,202
285,390
408,31
451,69
228,198
298,456
391,155
210,382
375,234
236,122
24,267
452,312
312,490
358,185
285,417
260,100
159,210
355,349
431,9
67,381
129,225
268,460
329,73
422,24
56,490
156,287
368,396
171,100
423,418
391,63
414,476
38,454
485,326
130,397
364,419
305,298
435,273
343,148
299,210
401,127
232,313
432,448
123,445
168,374
385,176
15,303
215,376
244,102
333,104
280,484
312,312
101,443
401,413
83,233
360,370
96,103
68,121
36,383
55,472
152,21
146,328
16,71
146,135
220,468
490,259
306,3
477,464
491,110
180,259
484,162
259,36
14,405
266,291
359,473
227,195
20,383
168,118
229,54
15,419
11,461
460,299
339,182
136,191
235,141
197,470
252,274
185,253
18,95
333,270
447,180
394,31
50,499
116,155
175,491
376,119
478,152
30,220
134,199
338,117
230,305
199,88
399,255
247,292
252,123
227,80
102,48
308,137
199,496
183,149
488,452
492,370
155,202
476,484
479,210
105,104
226,370
405,20
232,347
23,457
225,280
199,151
84,35
313,168
61,491
0,130
37,303
129,408
74,341
67,460
486,103
1,43
313,451
232,350
473,188
7,186
198,59
159,68
69,68
198,359
190,395
223,349
181,113
176,337
178,151
100,332
236,251
431,375
293,468
0,37
356,23
108,166
371,185
484,85
90,399
25,31
270,303
64,340
301,320
332,478
34,210
225,165
317,374
132,23
85,109
204,378
492,79
98,398
176,60
300,304
80,308
207,462
267,472
162,186
154,368
455,138
54,361
476,338
429,155
105,134
161,264
391,333
31,463
461,397
177,3
479,346
480,372
485,482
135,314
67,374
478,46
387,293
148,164
135,198
269,288
55,116
126,315
176,57
499,412
254,65
61,37
467,203
95,230
236,53
208,58
58,282
496,75
396,252
361,179
293,310
360,311
299,191
333,427
192,415
400,315
290,63
89,295
339,470
100,294
377,177
351,251
96,273
38,239
428,174
89,341
171,67
146,487
451,451
159,46
81,206
132,45
242,233
405,47
65,410
63,175
467,30
395,302
185,209
130,12
312,24
323,220
230,274
126,451
314,33
34,430
286,259
220,79
140,229
84,329
55,186
469,240
323,274
489,430
44,34
326,174
326,257
22,132
383,443
441,198
255,42
245,340
60,41
323,111
263,468
323,453
107,223
283,56
141,308
135,11
92,362
204,199
297,429
309,433
373,62
371,265
7,283
174,496
404,162
227,97
355,299
394,224
474,3
237,71
379,47
441,19
113,467
29,191
75,33
335,330
86,22
337,68
395,93
270,163
338,191
263,357
453,366
128,215
9,13
113,90
108,433
258,491
337,269
205,360
183,40
215,424
236,54
158,301
128,472
286,128
474,209
59,388
351,319
369,445
431,43
298,229
447,28
451,336
227,245
117,314
425,282
388,235
134,285
462,282
435,221
379,75
151,384
57,42
26,224
206,226
373,1
279,171
454,9
330,232
21,24
288,354
199,214
178,436
450,407
274,138
88,138
204,375
481,221
281,344
193,139
99,158
82,422
294,440
466,327
110,235
156,83
442,425
413,410
161,390
268,99
389,240
226,485
284,449
128,128
28,480
73,341
474,116
486,58
408,466
81,11
202,243
163,206
471,424
296,448
303,366
435,206
87,212
31,136
70,195
162,345
359,118
304,224
424,479
52,89
298,243
53,444
331,20
445,264
205,98
465,205
495,487
493,305
383,139
216,395
226,259
9,267
232,34
185,324
203,137
55,45
248,335
18,454
267,122
457,360
426,197
143,458
244,295
264,319
351,17
126,212
2,369
485,46
273,76
93,499
1,286
178,34
494,164
19,458
192,27
376,231
54,395
452,78
305,199
239,396
454,290
424,488
130,261
281,290
436,30
129,51
435,122
54,28
65,107
213,374
466,288
407,34
385,21
63,142
453,107
222,193
69,412
186,280
152,206
227,183
201,230
244,341
421,88
89,373
439,393
486,339
359,452
401,199
38,400
181,280
377,446
372,32
403,315
290,148
335,66
434,344
491,372
249,38
355,327
314,480
225,87
70,394
137,486
416,119
377,369
435,86
435,474
129,468
153,133
68,83
42,74
308,145
456,178
263,11
324,222
278,88
107,393
52,456
304,262
221,420
235,343
30,193
269,425
157,250
13,327
403,435
418,300
225,428
227,140
366,218
351,228
107,11
178,497
469,232
317,242
124,340
114,339
278,341
493,30
172,498
63,294
338,471
26,477
425,289
119,74
476,359
399,216
345,5
234,72
13,243
361,128
195,203
259,454
366,405
457,210
250,395
41,416
499,397
22,200
427,179
497,359
204,385
260,462
342,466
333,397
441,244
156,179
299,444
429,487
38,103
135,439
280,480
32,108
21,115
460,33
242,312
323,7
308,499
372,101
266,404
271,379
309,232
78,41
318,52
438,404
75,58
418,312
187,277
88,173
149,180
372,412
261,433
392,234
195,123
188,351
316,406
429,137
19,437
423,235
326,204
291,138
86,36
197,323
341,351
86,496
338,362
386,40
498,494
465,306
62,406
298,185
182,4
158,32
106,240
130,53
188,210
404,392
497,404
44,379
312,465
159,2
34,489
419,8
146,466
452,405
317,360
134,255
303,146
210,379
468,498
412,493
293,345
300,98
245,158
101,163
473,262
220,221
292,79
257,425
344,321
353,335
309,176
317,447
274,483
206,391
276,120
405,66
382,359
348,325
73,266
318,374
406,53
265,62
318,327
61,88
121,15
399,116
75,283
342,279
353,380
96,394
25,399
46,300
449,468
254,199
266,303
287,390
151,172
127,470
185,305
333,127
416,84
301,409
334,458
354,96
63,455
275,67
139,309
102,185
116,191
386,410
337,426
350,480
83,250
335,324
177,474
298,176
60,11
99,39
143,139
365,320
473,334
353,361
110,144
133,49
6,151
48,23
443,284
318,325
53,344
294,388
412,260
238,316
448,254
230,94
202,425
470,154
80,123
98,103
320,122
95,160
294,186
489,204
476,483
264,22
245,240
38,194
261,420
392,392
281,239
75,498
105,424
22,293
331,196
144,3
491,5
53,9
60,159
63,171
194,226
442,85
247,225
340,417
234,58
76,210
365,5
353,248
367,369
434,203
410,57
112,412
354,97
122,449
467,32
410,133
389,462
470,412
97,161
393,47
38,105
161,86
493,318
31,195
42,465
49,118
25,298
117,29
438,37
303,254
370,42
179,347
25,433
169,88
430,119
57,287
452,1
88,125
43,22
68,354
2,365
361,204
465,23
462,99
27,401
156,224
230,360
438,74
220,146
59,482
180,291
183,146
277,327
191,481
326,148
201,28
294,329
1,40
343,215
6,297
143,322
109,204
491,148
22,96
66,5
142,131
168,304
28,201
190,304
89,256
299,283
292,17
260,382
398,349
20,376
317,89
247,175
98,214
147,263
442,429
342,161
394,253
23,220
188,348
200,14
10,26
253,138
282,303
251,342
152,198
177,315
140,327
422,480
149,123
479,386
161,124
45,178
483,162
262,347
183,170
485,430
359,33
224,147
30,123
276,148
398,372
3,279
495,76
420,266
198,336
242,111
276,144
463,107
302,207
153,279
239,236
403,353
233,205
408,37
392,190
